URL,URLLength,IsDomainIP,HasObfuscation,NoOfSubDomain,IsHTTPS,URLSimilarityIndex,NoOfEqualsInURL,NoOfQMarkInURL,SpacialCharRatioInURL,DomainLength,TLDLegitimateProb,CharContinuationRate,URLCharProb,TLDLength,NoOfiFrame,NoOfPopup,HasHiddenFields,NoOfSelfRedirect,HasExternalFormSubmit,HasSubmitButton,HasPasswordField,HasSocialNet,label
https://www.stopblablacam.com,29,0,0,1,1,93.1034,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://www.flashscore.com,26,0,0,1,1,69.2308,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://club-seedify.com/walletconnect/index.htm,48,0,0,0,1,79.1667,0,0,0.1667,16,0.95,0.1064,1.0,3,0,0,0,0,0,0,0,0,0
https://www.wetamarine.com,26,0,0,1,1,65.3846,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://www.hevratpinto.org,27,0,0,1,1,70.3704,0,0,0.1852,19,0.9,0.1538,1.0,3,0,0,0,0,0,0,0,0,1
https://www.transition-support.com,34,0,0,1,1,79.4118,0,0,0.1765,26,0.95,0.1515,1.0,3,0,0,0,0,0,0,0,0,1
https://www.ebarnett.com,24,0,0,1,1,54.1667,0,0,0.2083,16,0.95,0.2174,1.0,3,0,0,0,0,0,0,0,0,1
https://www.chicagowolves.com,29,0,0,1,1,68.9655,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://21563142--5324765.repl.co,33,0,0,1,1,72.7273,0,0,0.2121,25,0.8,0.0938,1.0,2,0,0,0,0,0,0,0,0,0
https://www.faktysmolensk.niezniknelo.com,41,0,0,2,1,80.4878,0,0,0.1463,33,0.95,0.1,1.0,3,0,0,0,0,0,0,0,0,1
https://www.srchinelo.com.br,28,0,0,2,1,71.4286,0,0,0.2143,20,0.5,0.1481,1.0,2,0,0,0,0,0,0,0,0,1
http://www.hjnu.homec.live,26,0,0,2,0,57.6923,0,0,0.2308,19,0.5,0.16,1.0,4,0,0,0,0,0,0,0,0,0
https://www.tentaran.com,24,0,0,1,1,62.5,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0,1
https://www.cocktail.uk.com,27,0,0,2,1,66.6667,0,0,0.2222,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0,1
https://www.socialdemocrats.org,31,0,0,1,1,70.9677,0,0,0.1613,23,0.9,0.1333,1.0,3,0,0,0,0,0,0,0,0,1
https://www.electricblanketinstitute.com,40,0,0,1,1,75.0,0,0,0.125,32,0.95,0.1026,1.0,3,0,0,0,0,0,0,0,0,1
https://givingcheerfulinsurance--78541552.repl.co/des/index.php,63,0,0,1,1,82.5397,0,0,0.1587,41,0.8,0.0806,1.0,2,0,0,0,0,0,0,0,0,0
https://aef834b4-4f8e-4ff0-91eb-493c72c3473e.id.repl.co/login.php,65,0,0,2,1,84.6154,0,0,0.1846,47,0.8,0.0469,1.0,2,0,0,0,0,0,0,0,0,0
https://stepp9-54a62.firebaseapp.com/,37,0,0,1,1,59.4595,0,0,0.1892,28,0.95,0.1111,1.0,3,0,0,0,0,0,0,0,0,0
https://www.goodbullhunting.com,31,0,0,1,1,74.1935,0,0,0.1613,23,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0,1
https://www.computertalk.com,28,0,0,1,1,67.8571,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0,1
http://www.zbzzk.ru,19,0,0,1,0,63.1579,0,0,0.2632,12,0.5,0.2778,1.0,2,0,0,0,0,0,0,0,0,0
https://www.theway.org.uk,25,0,0,2,1,56.0,0,0,0.24,17,0.9,0.1667,1.0,2,0,0,0,0,0,0,0,0,1
http://www.phoenixandthetardigrade.com,38,0,0,1,0,86.8421,0,0,0.1316,31,0.95,0.1081,1.0,3,0,0,0,0,0,0,0,0,0
http://www.crucialskills.my,27,0,0,1,0,66.6667,0,0,0.1852,20,0.5,0.1923,1.0,2,0,0,0,0,0,0,0,0,0
https://dydaqfgq86.baerlinschnee.de/benheddik/,46,0,0,1,1,76.087,0,0,0.1522,27,0.88,0.0889,1.0,2,0,0,0,0,0,0,0,0,0
http://www.f0503388.xsph.ru,27,0,0,2,0,74.0741,0,0,0.2222,20,0.5,0.2308,1.0,2,0,0,0,0,0,0,0,0,0
https://intesasanpalze.wpengine.com/dc/italia/sistema.di.sicurezza/persone-e-famiglie/?client_id=2dbc0637150e7d9328e09d3c72f4172d,129,0,0,1,1,90.6977,1,1,0.1318,27,0.95,0.0234,1.0,3,0,0,0,0,0,0,0,0,0
https://www.insectshield.com,28,0,0,1,1,75.0,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0,1
https://www.kovalam.com,23,0,0,1,1,65.2174,0,0,0.2174,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0,1
https://www.mainepublic.org,27,0,0,1,1,48.1481,0,0,0.1852,19,0.9,0.1538,1.0,3,0,0,0,0,0,0,0,0,1
https://www.imlebanon.org,25,0,0,1,1,52.0,0,0,0.2,17,0.9,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.cslbehring.com,26,0,0,1,1,57.6923,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://wandering-dawn-4c48.tswep8kjoq.workers.dev/,51,0,0,2,1,84.3137,0,0,0.1765,42,0.5,0.04,1.0,3,0,0,0,0,0,0,0,0,0
https://auth-verification.osteuropa-fenster.de/libra-internet/login.php?verification,84,0,0,1,1,94.0476,0,1,0.1429,38,0.88,0.0241,1.0,2,0,0,0,0,0,0,0,0,0
http://www.telefacer.com,24,0,0,1,0,62.5,0,0,0.2083,17,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0,0
https://www.themepunch.com,26,0,0,1,1,80.7692,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://www.ugsra.org,21,0,0,1,1,71.4286,0,0,0.2381,13,0.9,0.2,1.0,3,0,0,0,0,0,0,0,0,1
https://maildinshaakckjnw95.firebaseapp.com/,44,0,0,1,1,75.0,0,0,0.1364,35,0.95,0.093,1.0,3,0,0,0,0,0,0,0,0,0
https://www.miusol.com,22,0,0,1,1,68.1818,0,0,0.2273,14,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0,1
https://www.judiciaryreport.com,31,0,0,1,1,67.7419,0,0,0.1613,23,0.95,0.1333,1.0,3,0,0,0,0,0,0,0,0,1
https://sbzk-v6zo-g.firebaseapp.com/,36,0,0,1,1,69.4444,0,0,0.2222,27,0.95,0.0857,1.0,3,0,0,0,0,0,0,0,0,0
https://www.sonoshah.com,24,0,0,1,1,75.0,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0,1
https://www.akippa.com,22,0,0,1,1,63.6364,0,0,0.2273,14,0.95,0.2381,1.0,3,0,0,0,0,0,0,0,0,1
https://www.ouhsc.edu,21,0,0,1,1,71.4286,0,0,0.2381,13,0.98,0.2,1.0,3,0,0,0,0,0,0,0,0,1
https://www.billiardsdigest.com,31,0,0,1,1,64.5161,0,0,0.1613,23,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.transparenz.bremen.de,33,0,0,2,1,81.8182,0,0,0.1818,25,0.88,0.125,1.0,2,0,0,0,0,0,0,0,0,1
http://www.ultradoctors.com,27,0,0,1,0,66.6667,0,0,0.1852,20,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0,0
http://www.ftp.latestnews.organiccrap.com,41,0,0,3,0,82.9268,0,0,0.1707,34,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0,0
https://www.anggitaramani.com,29,0,0,1,1,75.8621,0,0,0.1724,21,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0,1
https://naraamrine.firebaseapp.com/,35,0,0,1,1,82.8571,0,0,0.1714,26,0.95,0.1176,1.0,3,0,0,0,0,0,0,0,0,0
http://www.dnsdynamic.net,25,0,0,1,0,60.0,0,0,0.2,18,0.85,0.1667,1.0,3,0,0,0,0,0,0,0,0,0
http://u1965047.plsk.regruhosting.ru/10/,40,0,0,2,0,70.0,0,0,0.2,29,0.5,0.0513,1.0,2,0,0,0,0,0,0,0,0,0
https://www.78s.ch,18,0,0,1,1,72.2222,0,0,0.2778,10,0.5,0.2353,1.0,2,0,0,0,0,0,0,0,0,1
https://8b8fdfab-4d6b-4d16-ba4c-22949ccd610a.id.repl.co,55,0,0,2,1,83.6364,0,0,0.1818,47,0.8,0.0741,1.0,2,0,0,0,0,0,0,0,0,0
https://www.trishtech.com,25,0,0,1,1,72.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
http://www.myjeacsceooesb.moyjeasocseeseb.gzfmft.top/uwbrvz8quj/page1.php,73,0,0,3,0,91.7808,0,0,0.137,45,0.3,0.0833,1.0,3,0,0,0,0,0,0,0,0,0
https://updatemetamask.net/?gclid=eaiaiqobchmiso_bgqxg_aivx8pvch1rwg-j,70,0,0,0,1,80.0,1,1,0.1429,18,0.85,0.029,1.0,3,0,0,0,0,0,0,0,0,0
https://uniswap.umidao.org/,27,0,0,1,1,70.3704,0,0,0.2222,18,0.9,0.0769,1.0,3,0,0,0,0,0,0,0,0,0
http://www.woodandthimble.com,29,0,0,1,0,68.9655,0,0,0.1724,22,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0,0
http://www.znzhou.top,21,0,0,1,0,85.7143,0,0,0.2381,14,0.3,0.2,1.0,3,0,0,0,0,0,0,0,0,0
http://www.binglbalts.com,25,0,0,1,0,56.0,0,0,0.2,18,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,0
http://www.sun5365.com,22,0,0,1,0,50.0,0,0,0.2273,15,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0,0
https://www.amazing-holland.nl,30,0,0,1,1,66.6667,0,0,0.2,22,0.5,0.1724,1.0,2,0,0,0,0,0,0,0,0,1
https://www.min-eng.com,23,0,0,1,1,56.5217,0,0,0.2609,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2pacx-1vq392oinps157aia-fw7iflj9dcalgxsbolk7rxrwshdgpbn1d8f_slcs1ck7trykxr7ygsuyhiqk3o/pub?start=false&loop=false&delayms=3000,167,0,0,1,1,95.8084,3,1,0.1138,15,0.95,0.0361,1.0,3,0,0,0,0,0,0,0,0,0
https://www.eurammon.com,24,0,0,1,1,58.3333,0,0,0.2083,16,0.95,0.2174,1.0,3,0,0,0,0,0,0,0,0,1
https://www.waterlooenergy.com,30,0,0,1,1,63.3333,0,0,0.1667,22,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0,1
http://www.kovaceke.ga,22,0,0,1,0,68.1818,0,0,0.2273,15,0.5,0.1905,1.0,2,0,0,0,0,0,0,0,0,0
https://www.liveyourdream.org,29,0,0,1,1,55.1724,0,0,0.1724,21,0.9,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
http://www.site-sena.ml,23,0,0,1,0,60.8696,0,0,0.2609,16,0.5,0.1818,1.0,2,0,0,0,0,0,0,0,0,0
https://www.cavoparadiso.gr,27,0,0,1,1,74.0741,0,0,0.1852,19,0.5,0.1538,1.0,2,0,0,0,0,0,0,0,0,1
https://www.harvestrecords.com,30,0,0,1,1,80.0,0,0,0.1667,22,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0,1
http://www.filmproduction.management,36,0,0,1,0,75.0,0,0,0.1389,29,0.5,0.1143,1.0,10,0,0,0,0,0,0,0,0,0
http://www.bb73e76ace4a915f07119d65fe81d5478a.ws,48,0,0,1,0,85.4167,0,0,0.1042,41,0.5,0.1277,1.0,2,0,0,0,0,0,0,0,0,0
https://www.londonaftermidnight.com,35,0,0,1,1,71.4286,0,0,0.1429,27,0.95,0.1176,1.0,3,0,0,0,0,0,0,0,0,1
https://maildinshaakckjnw615.firebaseapp.com/,45,0,0,1,1,73.3333,0,0,0.1333,36,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0,0
http://www.n6271.com,20,0,0,1,0,45.0,0,0,0.25,13,0.95,0.2105,1.0,3,0,0,0,0,0,0,0,0,0
https://www.fossilebtp.fr,25,0,0,1,1,68.0,0,0,0.2,17,0.5,0.2083,1.0,2,0,0,0,0,0,0,0,0,1
https://www.pinehills.com,25,0,0,1,1,76.0,0,0,0.2,17,0.95,0.2083,1.0,3,0,0,0,0,0,0,0,0,1
http://www.zellesupport.info,28,0,0,1,0,67.8571,0,0,0.1786,21,0.55,0.2222,1.0,4,0,0,0,0,0,0,0,0,0
https://cancel62875667-binance-com.firebaseapp.com/,51,0,0,1,1,84.3137,0,0,0.1569,42,0.95,0.08,1.0,3,0,0,0,0,0,0,0,0,0
https://hd6-ms6d.web.app/,25,0,0,1,1,72.0,0,0,0.28,16,0.5,0.125,1.0,3,0,0,0,0,0,0,0,0,0
https://free-nltro.com/,23,0,0,0,1,52.1739,0,0,0.2609,14,0.95,0.1364,1.0,3,0,0,0,0,0,0,0,0,0
https://sea1skram.web.app/,26,0,0,1,1,69.2308,0,0,0.2308,17,0.5,0.12,1.0,3,0,0,0,0,0,0,0,0,0
https://helpaccountid10034589346709.firebaseapp.com/,52,0,0,1,1,73.0769,0,0,0.1154,43,0.95,0.098,1.0,3,0,0,0,0,0,0,0,0,0
https://www.ngsgenealogy.org,28,0,0,1,1,75.0,0,0,0.1786,20,0.9,0.1481,1.0,3,0,0,0,0,0,0,0,0,1
https://www.conicyt.cl,22,0,0,1,1,59.0909,0,0,0.2273,14,0.5,0.1905,1.0,2,0,0,0,0,0,0,0,0,1
https://dev-hjkppbvcaedse.pantheonsite.io/wp-includes/ca023/80287/,66,0,0,1,1,86.3636,0,0,0.1667,33,0.5,0.0462,1.0,2,0,0,0,0,0,0,0,0,0
https://www.jasperfforde.com,28,0,0,1,1,75.0,0,0,0.1786,20,0.95,0.1852,1.0,3,0,0,0,0,0,0,0,0,1
https://actubnpsteop.firebaseapp.com/,37,0,0,1,1,78.3784,0,0,0.1622,28,0.95,0.0833,1.0,3,0,0,0,0,0,0,0,0,0
https://www.zwemkroniek.com,27,0,0,1,1,66.6667,0,0,0.1852,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0,1
http://www.braceyourself.us,27,0,0,1,0,62.963,0,0,0.1852,20,0.85,0.1538,1.0,2,0,0,0,0,0,0,0,0,0
https://www.austindiocese.org,29,0,0,1,1,65.5172,0,0,0.1724,21,0.9,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://www.njid.org,20,0,0,1,1,45.0,0,0,0.25,12,0.9,0.2105,1.0,3,0,0,0,0,0,0,0,0,1
https://www.crypto-news-flash.com,33,0,0,1,1,72.7273,0,0,0.2121,25,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0,1
https://www.eheartdesign.com,28,0,0,1,1,60.7143,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0,1
https://www.cell-auto.com,25,0,0,1,1,64.0,0,0,0.24,17,0.95,0.2083,1.0,3,0,0,0,0,0,0,0,0,1
https://www.pressfire.no,24,0,0,1,1,75.0,0,0,0.2083,16,0.5,0.2174,1.0,2,0,0,0,0,0,0,0,0,1
https://www.justfinewine.ca,27,0,0,1,1,70.3704,0,0,0.1852,19,0.88,0.1538,1.0,2,0,0,0,0,0,0,0,0,1
https://www.faithhopelovelife.com,33,0,0,1,1,81.8182,0,0,0.1515,25,0.95,0.1562,1.0,3,0,0,0,0,0,0,0,0,1
https://000524478--siup1.repl.co/,33,0,0,1,1,57.5758,0,0,0.2424,24,0.8,0.1875,1.0,2,0,0,0,0,0,0,0,0,0
https://ocaturismo.com.br/wp-log/css/includes/b.html,52,0,0,1,1,84.6154,0,0,0.2115,17,0.5,0.0588,1.0,2,0,0,0,0,0,0,0,0,0
https://www.laintegrativegi.com,31,0,0,1,1,64.5161,0,0,0.1613,23,0.95,0.1333,1.0,3,0,0,0,0,0,0,0,0,1
https://www.lotusland.org,25,0,0,1,1,64.0,0,0,0.2,17,0.9,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.walkingpalates.com,30,0,0,1,1,66.6667,0,0,0.1667,22,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0,1
https://yahoo-105458-109089.weeblysite.com/,43,0,0,1,1,76.7442,0,0,0.186,34,0.95,0.0952,1.0,3,0,0,0,0,0,0,0,0,0
https://www.mail-servicio.viensky.com/?pspsecure?post.sfr&contextid=0beb3a&opid=cb5d2ac4&bk=kwmrdnv8&uaid=rwqsvb1kj9ahwl36texcopruglua,134,0,0,2,1,88.806,4,2,0.1418,29,0.95,0.0301,1.0,3,0,0,0,0,0,0,0,0,0
https://www.homeschoolshare.com,31,0,0,1,1,83.871,0,0,0.1613,23,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.sandiegotheatres.org,32,0,0,1,1,84.375,0,0,0.1562,24,0.9,0.129,1.0,3,0,0,0,0,0,0,0,0,1
https://www.courier.co.il,25,0,0,2,1,72.0,0,0,0.24,17,0.5,0.1667,1.0,2,0,0,0,0,0,0,0,0,1
https://www.gp-digital.org,26,0,0,1,1,65.3846,0,0,0.2308,18,0.9,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://www.ekel-nat.ekinsrr.bhwkke.top,39,0,0,3,1,82.0513,0,0,0.2051,31,0.3,0.1579,1.0,3,0,0,0,0,0,0,0,0,0
https://www.m-sosva.ru,22,0,0,1,1,54.5455,0,0,0.2727,14,0.5,0.1905,1.0,2,0,0,0,0,0,0,0,0,1
https://www.novec.com,21,0,0,1,1,61.9048,0,0,0.2381,13,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0,1
https://aruba.auth-sys-2fa-applink.com/qojrdymascvo9ytnu36gndfvbcfsizfjhyy0q8azau8hphtzm15aji7j1rr2xew1jeou4a8i0ultt/,117,0,0,1,1,90.5983,0,0,0.0855,30,0.95,0.0517,1.0,3,0,0,0,0,0,0,0,0,0
https://x2xejc.webwave.dev/,27,0,0,1,1,62.963,0,0,0.2222,18,0.5,0.0769,1.0,3,0,0,0,0,0,0,0,0,0
http://www.btinternetzzzz.weebly.com/,37,0,0,2,0,72.973,0,0,0.1892,29,0.95,0.2222,1.0,3,0,0,0,0,0,0,0,0,0
http://www.zhongsijiacheng.com,30,0,0,1,0,73.3333,0,0,0.1667,23,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0,0
https://www.bergenpac.org,25,0,0,1,1,68.0,0,0,0.2,17,0.9,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://ficohscom.panelenlinea.repl.co/confirm.php?regh=,56,0,0,2,1,92.8571,1,1,0.1786,30,0.8,0.0364,1.0,2,0,0,0,0,0,0,0,0,0
http://www.masboni.com,22,0,0,1,0,59.0909,0,0,0.2273,15,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0,0
http://www.minervacollege.co.in,31,0,0,2,0,74.1935,0,0,0.1935,24,0.9,0.1667,1.0,2,0,0,0,0,0,0,0,0,0
https://maildinshaakckjnw599.firebaseapp.com/,45,0,0,1,1,77.7778,0,0,0.1333,36,0.95,0.1136,1.0,3,0,0,0,0,0,0,0,0,0
https://www.sei-ind.com,23,0,0,1,1,56.5217,0,0,0.2609,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0,1
http://www.amazcaom-co-jp.amazzeon.itjvfx.cn/,45,0,0,3,0,84.4444,0,0,0.2222,37,0.5,0.1136,1.0,2,0,0,0,0,0,0,0,0,0
https://indprotatijdpost.protationsacc.eu.org/inprotectpost,59,0,0,2,1,91.5254,0,0,0.1186,37,0.9,0.0517,1.0,3,0,0,0,0,0,0,0,0,0
https://www.philadelphiafed.org,31,0,0,1,1,80.6452,0,0,0.1613,23,0.9,0.1333,1.0,3,0,0,0,0,0,0,0,0,1
http://www.cswilliamsburg.com,29,0,0,1,0,68.9655,0,0,0.1724,22,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0,0
http://www.host1714380.hostland.pro,35,0,0,2,0,68.5714,0,0,0.1714,28,0.5,0.1176,1.0,3,0,0,0,0,0,0,0,0,0
https://nodemoh-31651.web.app/,30,0,0,1,1,60.0,0,0,0.2333,21,0.5,0.1034,1.0,3,0,0,0,0,0,0,0,0,0
https://gullibleunfinishedautomatedinformationsystem.sjdsss.repl.co/banco%20davivienda%20s.a.%20-%20mensaje%20antifraude.html,125,0,1,2,1,96.8,0,0,0.128,59,0.8,0.0403,0.96,2,0,0,0,0,0,0,0,0,0
https://www.coltura.org,23,0,0,1,1,60.8696,0,0,0.2174,15,0.9,0.1818,1.0,3,0,0,0,0,0,0,0,0,1
https://www.crocodile-music.de,30,0,0,1,1,73.3333,0,0,0.2,22,0.88,0.1379,1.0,2,0,0,0,0,0,0,0,0,1
https://theihartford.formstack.com/forms/404_recaptcha,54,0,0,1,1,88.8889,0,0,0.1481,26,0.95,0.0377,1.0,3,0,0,0,0,0,0,0,0,0
http://www.bighecks.net,23,0,0,1,0,60.8696,0,0,0.2174,16,0.85,0.1818,1.0,3,0,0,0,0,0,0,0,0,0
https://www.addtoany.com,24,0,0,1,1,66.6667,0,0,0.2083,16,0.95,0.2174,1.0,3,0,0,0,0,0,0,0,0,1
https://pdkwdpm.cn/0041/b/b/b/c100/kbc11bn000b000.do.php,56,0,0,0,1,89.2857,0,0,0.2143,10,0.5,0.1636,1.0,2,0,0,0,0,0,0,0,0,0
https://www.football-chairman.com,33,0,0,1,1,72.7273,0,0,0.1818,25,0.95,0.1875,1.0,3,0,0,0,0,0,0,0,0,1
http://www.carwashers.app,25,0,0,1,0,88.0,0,0,0.2,18,0.5,0.2083,1.0,3,0,0,0,0,0,0,0,0,0
https://www.policyarchive.org,29,0,0,1,1,72.4138,0,0,0.1724,21,0.9,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://www.comunicati.cat,26,0,0,1,1,69.2308,0,0,0.1923,18,0.5,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://ohwmzuvhlhug02.z20.web.core.windows.net/,48,0,0,4,1,77.0833,0,0,0.1875,39,0.85,0.0426,1.0,3,0,0,0,0,0,0,0,0,0
http://www.sidnetworld.com,26,0,0,1,0,57.6923,0,0,0.1923,19,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,0
http://www.windowofficeupdate.com,33,0,0,1,0,81.8182,0,0,0.1515,26,0.95,0.1562,1.0,3,0,0,0,0,0,0,0,0,0
https://www.montgomeryhistory.org,33,0,0,1,1,84.8485,0,0,0.1515,25,0.9,0.125,1.0,3,0,0,0,0,0,0,0,0,1
http://www.9.gcgvb.com,22,0,0,2,0,63.6364,0,0,0.2727,15,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0,0
http://www.alimahjour.com,25,0,0,1,0,68.0,0,0,0.2,18,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,0
http://meta-bussiness-page-manager.work.gd/,43,0,0,1,0,79.0698,0,0,0.2093,35,0.5,0.0952,1.0,2,0,0,0,0,0,0,0,0,0
https://www.liverpoollep.org,28,0,0,1,1,78.5714,0,0,0.1786,20,0.9,0.2222,1.0,3,0,0,0,0,0,0,0,0,1
https://yettyusdusdusd5.godaddysites.com/,41,0,0,1,1,78.0488,0,0,0.1463,32,0.95,0.1,1.0,3,0,0,0,0,0,0,0,0,0
https://www.chrisfinke.com,26,0,0,1,1,65.3846,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
http://fd9f0f4e-bd78-4aba-b504-a1ab2acb7c5b.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,106,0,0,1,0,93.3962,0,0,0.1226,49,0.95,0.0381,1.0,3,0,0,0,0,0,0,0,0,0
http://www.ducmaa88.click/,26,0,0,1,0,65.3846,0,0,0.2308,18,0.25,0.24,1.0,5,0,0,0,0,0,0,0,0,0
https://www.jaguarnetwork.org,29,0,0,1,1,68.9655,0,0,0.1724,21,0.9,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://www.nomaterra.com,25,0,0,1,1,72.0,0,0,0.2,17,0.95,0.2083,1.0,3,0,0,0,0,0,0,0,0,1
http://www.brienz.cf,20,0,0,1,0,45.0,0,0,0.25,13,0.5,0.2105,1.0,2,0,0,0,0,0,0,0,0,0
https://www.brickowl.com,24,0,0,1,1,58.3333,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0,1
https://www.mobiledit.com,25,0,0,1,1,64.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.estovadetapas.com,29,0,0,1,1,79.3103,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
http://help-center391647094921189.web.app/,42,0,0,1,0,64.2857,0,0,0.1667,34,0.5,0.0976,1.0,3,0,0,0,0,0,0,0,0,0
https://www.polkonline.com,26,0,0,1,1,69.2308,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
http://www.fpaw.zwmdv.com,25,0,0,2,0,64.0,0,0,0.24,18,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,0
https://www.modern-day-commando.com,35,0,0,1,1,80.0,0,0,0.2,27,0.95,0.1471,1.0,3,0,0,0,0,0,0,0,0,1
https://www.toiartgallery.com,29,0,0,1,1,65.5172,0,0,0.1724,21,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0,1
http://maroon-tan-shade.glitch.me/servissauthprosesse.htm,57,0,0,1,0,87.7193,0,0,0.1579,26,0.5,0.0893,1.0,2,0,0,0,0,0,0,0,0,0
https://www.marypotter.org.au,29,0,0,2,1,72.4138,0,0,0.2069,21,0.88,0.1786,1.0,2,0,0,0,0,0,0,0,0,1
https://www.sathersjewelers.com,31,0,0,1,1,74.1935,0,0,0.1613,23,0.95,0.1333,1.0,3,0,0,0,0,0,0,0,0,1
https://www.artsfile.ca,23,0,0,1,1,60.8696,0,0,0.2174,15,0.88,0.1818,1.0,2,0,0,0,0,0,0,0,0,1
http://www.businessforum3.com,29,0,0,1,0,62.069,0,0,0.1724,22,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0,0
https://file-share-from-ervin-folder-view.web.app/,50,0,0,1,1,90.0,0,0,0.22,41,0.5,0.0612,1.0,3,0,0,0,0,0,0,0,0,0
https://www.patchology.com,26,0,0,1,1,73.0769,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://dev-seguridadenlinea-itau-py.pantheonsite.io/,53,0,0,1,1,88.6792,0,0,0.1698,44,0.5,0.0385,1.0,2,0,0,0,0,0,0,0,0,0
https://www.katzdzynes.com,26,0,0,1,1,53.8462,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://www.oreilly.com,23,0,0,1,1,56.5217,0,0,0.2174,15,0.95,0.2273,1.0,3,0,0,0,0,0,0,0,0,1
https://storageapi.fleek.co/008009aa-0c78-42dc-a70d-c23181f54038-bucket/validatesession23/index.html,100,0,0,1,1,90.0,0,0,0.14,19,0.8,0.0707,1.0,2,0,0,0,0,0,0,0,0,0
https://www.heroespictures.id,29,0,0,1,1,82.7586,0,0,0.1724,21,0.5,0.1429,1.0,2,0,0,0,0,0,0,0,0,1
http://www.a0521182.xsph.ru,27,0,0,2,0,66.6667,0,0,0.2222,20,0.5,0.1923,1.0,2,0,0,0,0,0,0,0,0,0
https://www.sasec.asia,22,0,0,1,1,72.7273,0,0,0.2273,14,0.5,0.1905,1.0,4,0,0,0,0,0,0,0,0,1
